회사명,거래소코드,회계년도,[제조]      단기차입금(*)(IFRS연결),[제조]      유동성장기부채(*)(IFRS연결),[제조]            사채(IFRS연결),[제조]            장기차입금(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]법인세비용(IFRS연결),[제조]자본(*)(IFRS연결),[제조]부채(*)(IFRS연결)
(주)디비아이엔씨,012030,2021/12,4120000,0,0,0,0,0,0,4819935,6348045,437784123,164214797
(주)디비아이엔씨,012030,2022/12,6309634,34932539,0,0,0,0,0,4172562,5356768,284983494,129333891
(주)디비아이엔씨,012030,2023/12,178096661,0,0,0,0,0,0,3804745,5378796,395210861,484173981
(주)디아이,003160,2020/12,29499668,1082391,0,0,0,0,0,1237694,1326208,136488940,92401937
(주)디아이,003160,2021/12,26280480,6749859,0,0,0,0,0,1257855,3216500,152058573,96098088
(주)디아이,003160,2022/12,29200000,13695166,0,0,0,0,0,2175764,24379,163379236,111206587
(주)디아이,003160,2023/12,39500000,10813050,0,0,0,0,0,3282975,2497293,161249418,119340064
(주)디아이씨,092200,2020/12,230541517,38758728,0,0,0,0,0,18936088,1326174,70642455,533974825
(주)디아이씨,092200,2021/12,201943608,46021565,0,0,0,0,0,12291515,-3136826,132520163,496346185
(주)디아이씨,092200,2022/12,186958325,27552683,0,0,0,0,0,13979633,10400859,143552472,504681102
(주)디아이씨,092200,2023/12,196411971,36975305,0,0,0,0,0,15019901,8655519,160517010,523567832
(주)디알비동일,004840,2020/12,146729121,20602690,0,0,0,0,0,4588015,7278015,463615282,312819481
(주)디알비동일,004840,2021/12,192711014,30312125,0,0,0,0,0,4892495,-5069299,475555752,356400810
(주)디알비동일,004840,2022/12,261081289,25979354,0,0,0,0,0,9815191,5574075,479768685,465469810
(주)디알비동일,004840,2023/12,235490377,18501310,0,0,0,0,0,16796439,13454478,498109854,465541738
(주)디에스단석,017860,2020/12,,,,,,,,,,,
(주)디에스단석,017860,2021/12,,,,,,,,,,,
(주)디에스단석,017860,2022/12,209641171,20481605,0,0,0,0,0,15516946,10576776,139743428,425843742
(주)디에스단석,017860,2023/12,188021451,80122850,0,0,0,0,0,23823963,12260584,281175211,437728926
(주)디엔오토모티브,007340,2020/12,121971560,7498974,0,0,0,0,0,2862511,16064190,654677184,307077824
(주)디엔오토모티브,007340,2021/12,393468486,6069637,0,0,0,0,0,4891145,24151230,713972881,770989552
(주)디엔오토모티브,007340,2022/12,521110576,167555972,0,0,0,0,0,114446739,68612347,1131508560,3460082192
(주)디엔오토모티브,007340,2023/12,542662849,183618688,0,0,0,0,0,142462887,106706543,1394417749,3172968753
(주)디지비금융지주,139130,2020/12,,,,,,,,,,,
(주)디지비금융지주,139130,2021/12,,,,,,,,,,,
(주)디지비금융지주,139130,2022/12,,,,,,,,,,,
(주)락앤락,115390,2020/12,291776,1775376,0,0,0,0,0,1129496,19100408,665328260,117856758
(주)락앤락,115390,2021/12,6454498,739740,0,0,0,0,0,972810,8131471,693951452,135773113
(주)락앤락,115390,2022/12,725220,0,0,0,0,0,0,1245949,7179026,602082096,106428103
(주)마니커,027740,2020/12,37571000,30348495,0,0,0,0,0,4054182,0,71886482,120212238
(주)마니커,027740,2021/12,59170000,4053760,0,0,0,0,0,3444999,6440711,47292991,149174030
(주)마니커,027740,2022/12,37370000,20344178,0,0,0,0,0,2802944,-2364504,48976892,125649245
(주)마니커,027740,2023/12,41770000,4019160,0,0,0,0,0,2825843,-1996,45895286,114478213
(주)메리츠금융지주,138040,2020/12,,,,,,,,,,,
(주)메리츠금융지주,138040,2021/12,,,,,,,,,,,
(주)메리츠금융지주,138040,2022/12,,,,,,,,,,,
(주)메타랩스,090370,2020/12,2902400,361111,0,0,0,0,0,1067230,355352,53464320,23555345
(주)메타랩스,090370,2021/12,0,0,0,0,0,0,0,990356,-669046,56432227,28601817
(주)메타랩스,090370,2022/12,0,0,0,0,0,0,0,2098727,-844081,78887375,11129379
(주)모나리자,012690,2020/12,,,,,,,,,,,
(주)모나리자,012690,2021/12,,,,,,,,,,,
(주)모나리자,012690,2022/12,,,,,,,,,,,
(주)모나리자,012690,2023/12,,,,,,,,,,,
(주)모나미,005360,2020/12,29148720,13490101,0,0,0,0,0,3072750,566678,89789337,105892494
(주)모나미,005360,2021/12,27564186,9863144,0,0,0,0,0,2203923,6364921,104547411,97960469
(주)모나미,005360,2022/12,39810312,27522914,0,0,0,0,0,3151050,563346,106609399,111823225
(주)모나미,005360,2023/12,53659873,17242564,0,0,0,0,0,5658401,518975,98778064,97140753
(주)모토닉,009680,2020/12,0,0,0,0,0,0,0,28442,562504,414634249,27803338
(주)모토닉,009680,2021/12,0,0,0,0,0,0,0,41479,6688627,418819258,29163386
(주)모토닉,009680,2022/12,20000,0,0,0,0,0,0,49431,7403029,430657381,33436780
(주)모토닉,009680,2023/12,0,0,0,0,0,0,0,27597,5092250,447117300,33085143
(주)무학,033920,2020/12,0,12000000,0,0,0,0,0,782523,5116890,524752157,74005602
(주)무학,033920,2021/12,71000000,0,0,0,0,0,0,921035,-3319159,498540425,148103725
(주)무학,033920,2022/12,50000000,0,0,0,0,0,0,2261435,-2249452,480560896,125178899
(주)무학,033920,2023/12,35000000,0,0,0,0,0,0,2653192,17956111,539638321,99689197
(주)미래아이앤지,007120,2020/12,0,105904,0,0,0,0,0,14219,4816498,89466729,2854065
(주)미래아이앤지,007120,2021/12,,,,,,,,,,,
(주)미래아이앤지,007120,2022/12,0,1974847,0,0,0,0,0,1628681,-3825967,69431663,28061180
(주)미래아이앤지,007120,2023/12,,,,,,,,,,,
(주)바이오노트,377740,2020/12,0,0,0,0,0,0,0,172628,166968863,638695965,214744099
(주)바이오노트,377740,2021/12,0,0,0,0,0,0,0,44249,194110078,1266407103,216929134
(주)바이오노트,377740,2022/12,0,0,0,0,0,0,0,84440,106980478,1600152082,156849684
(주)바이오노트,377740,2023/12,0,0,0,0,0,0,0,602824,-88994077,1556575913,36266411
(주)방림,003610,2020/09,17878588,502300,0,0,0,0,0,566471,1376253,191949261,44904871
(주)방림,003610,2021/09,22180356,253200,0,0,0,0,0,390003,2961842,199797886,57282435
(주)방림,003610,2022/09,26702211,1238000,0,0,0,0,0,551140,1488882,202161169,63058875
(주)방림,003610,2023/09,18686974,1200000,0,0,0,0,0,1065809,614631,193665940,49794632
(주)백산,035150,2020/12,74566184,9419126,0,0,0,0,0,3494150,5404818,122432897,168664435
(주)백산,035150,2021/12,80897721,1453661,0,0,0,0,0,2736934,10114966,147014617,183147957
(주)백산,035150,2022/12,69112297,16595584,0,0,0,0,0,3423739,9933521,180157317,158716155
(주)백산,035150,2023/12,71689596,1528604,0,0,0,0,0,4278341,11343754,208460062,143460405
(주)벽산,007210,2020/12,58884125,8100000,0,0,0,0,0,2170805,1298773,291756781,172690898
(주)벽산,007210,2021/12,63013235,7889280,0,0,0,0,0,1855997,4380760,290311546,215128919
(주)벽산,007210,2022/12,81435038,6051780,0,0,0,0,0,3917313,3840818,302287717,299532317
(주)벽산,007210,2023/12,70145113,237380,0,0,0,0,0,7562455,7840727,331255797,289171147
(주)보락,002760,2020/12,,,,,,,,,,,
(주)보락,002760,2021/12,,,,,,,,,,,
(주)보락,002760,2022/12,,,,,,,,,,,
(주)보락,002760,2023/12,,,,,,,,,,,
(주)보령,003850,2020/12,10243685,10024840,0,0,0,0,0,3343067,9184427,340287560,307706406
(주)보령,003850,2021/12,10780015,14999840,0,0,0,0,0,4478051,27598892,474314061,354327079
(주)보령,003850,2022/12,18076114,94838268,0,0,0,0,0,6127446,16933656,516416554,375969361
(주)보령,003850,2023/12,28111038,22499820,0,0,0,0,0,9549147,16092403,549252590,366258951
(주)비비안,002070,2020/12,10000,2003304,0,0,0,0,0,3499253,1254522,90256026,98783158
(주)비비안,002070,2021/12,10000,1955000,0,0,0,0,0,3190811,1280589,103274131,94893342
(주)비비안,002070,2022/12,10000,63447010,0,0,0,0,0,4241648,-6215159,96580535,104480646
(주)비상교육,100220,2020/12,5400000,995903,0,0,0,0,0,238457,-2008955,195941682,67288900
(주)비상교육,100220,2021/12,5000000,6200000,0,0,0,0,0,128483,2720855,199936826,71577714
(주)비상교육,100220,2022/12,9000000,0,0,0,0,0,0,172120,1352753,197210084,112016004
(주)비에이치,090460,2020/12,82358059,5402385,0,0,0,0,0,3941092,7972180,316977273,244143136
(주)비에이치,090460,2021/12,138626605,0,0,0,0,0,0,3611012,22698540,407976854,385423568
(주)비에이치,090460,2022/12,172304604,0,0,0,0,0,0,5342572,23791654,577975229,429340137
(주)비와이씨,001460,2020/12,38809978,22500000,0,0,0,0,0,5116441,9944851,452668025,226466839
(주)비와이씨,001460,2021/12,28227391,45500000,0,0,0,0,0,2842094,10334849,481812265,202622248
(주)비와이씨,001460,2022/12,28274737,0,0,0,0,0,0,2456279,12829187,515737286,153134740
(주)비와이씨,001460,2023/12,8389553,0,0,0,0,0,0,2762710,5309052,534920570,150742490
(주)비지에프,027410,2020/12,990000,0,0,758000,0,0,0,347000,4385727,1537099088,121105273
(주)비지에프,027410,2021/12,18338264,718000,0,0,0,0,0,1699000,5481302,1732763395,248858644
(주)비지에프,027410,2022/12,1607679,0,0,0,0,0,0,4031000,-3209426,1736523419,201490552
(주)비지에프,027410,2023/12,24621758,17360000,0,0,0,0,0,4714479,10795702,1900643336,270623117
(주)비지에프리테일,282330,2020/12,8453239,1800000,0,0,0,0,0,18022000,40392716,696827910,1674341688
(주)비지에프리테일,282330,2021/12,6090000,14520000,0,0,0,0,0,18709000,44873477,809319369,1787059387
(주)비지에프리테일,282330,2022/12,12290000,1092034,0,0,0,0,0,28332074,60529911,962627644,1983607628
(주)비지에프리테일,282330,2023/12,10690000,0,0,0,0,0,0,46907891,52506357,1074453048,2144625475
(주)빙그레,005180,2020/12,0,0,0,0,0,0,0,275000,12636824,589531144,174607301
(주)빙그레,005180,2021/12,0,0,0,0,0,0,0,317000,7527631,557875781,202369500
(주)빙그레,005180,2022/12,0,0,0,0,0,0,0,639000,11038511,575768975,193497613
(주)빙그레,005180,2023/12,5000000,0,0,0,0,0,0,1712000,24737712,641597543,249119716
(주)사조대림,003960,2020/12,203107546,44869268,0,0,0,0,0,10188654,15947258,451626564,672515626
(주)사조대림,003960,2021/12,207905947,74661604,0,0,0,0,0,10331375,30404399,519013029,620772705
(주)사조대림,003960,2022/12,147371838,31715420,0,0,0,0,0,10277106,11325539,603832489,564420178
(주)사조대림,003960,2023/12,149740000,49330430,0,0,0,0,0,11496804,25156387,710879107,552092559
(주)사조오양,006090,2020/12,,,,,,,,,,,
(주)사조오양,006090,2021/12,,,,,,,,,,,
(주)사조오양,006090,2022/12,,,,,,,,,,,
(주)사조오양,006090,2023/12,,,,,,,,,,,
(주)삼성출판사,068290,2020/12,24097400,19026214,0,0,0,0,0,3422380,15354813,173659091,118739112
(주)삼성출판사,068290,2021/12,15000000,22010306,0,0,0,0,0,2481843,2271491,223402478,115319935
(주)삼성출판사,068290,2022/12,,,,,,,,,,,
(주)삼양사,145990,2020/12,70338406,92629739,0,0,0,0,0,21020000,20402049,1352982855,1223495037
(주)삼양사,145990,2021/12,179109399,254656420,0,0,0,0,0,20199000,19757957,1425937025,1376110131
(주)삼양사,145990,2022/12,200797907,28097859,0,0,0,0,0,25563475,15034028,1530989770,1418659358
(주)삼양사,145990,2023/12,202124027,280608330,0,0,0,0,0,33485119,27810845,1712094550,1492906504
(주)삼양패키징,272550,2020/12,,,,,,,,,,,
(주)삼양패키징,272550,2021/12,,,,,,,,,,,
(주)삼양패키징,272550,2022/12,9658926,18750000,0,0,0,0,0,5676514,8259781,361074362,281486642
(주)삼양패키징,272550,2023/12,9196514,118931535,0,0,0,0,0,5430332,4851545,374574488,267466067
(주)삼양홀딩스,000070,2020/12,70764724,182580053,0,0,0,0,0,28870000,27416066,2155786614,1737778055
(주)삼양홀딩스,000070,2021/12,191385925,326432663,0,0,0,0,0,26606000,70785027,2425406928,2035181761
(주)삼양홀딩스,000070,2022/12,276813920,75131501,0,0,0,0,0,33768000,20814211,2523510512,2024270110
(주)삼양홀딩스,000070,2023/12,387223795,452000536,0,0,0,0,0,47397929,39518690,2796536317,2340123862
(주)삼영,003720,2020/12,30696626,1236246,0,0,0,0,0,486949,-447472,45749317,63239100
(주)삼영,003720,2021/12,35444963,1301091,0,0,0,0,0,396105,-803767,50546455,67128160
(주)삼영,003720,2022/12,44088331,2581401,0,0,0,0,0,652046,296559,52098188,83735128
(주)삼원강재,023000,2020/12,,,,,,,,,,,
(주)삼원강재,023000,2021/12,,,,,,,,,,,
(주)삼원강재,023000,2022/12,,,,,,,,,,,
(주)삼원강재,023000,2023/12,,,,,,,,,,,
(주)삼익악기,002450,2020/12,141851270,53609421,0,0,0,0,0,11075664,4232325,222897233,399474701
(주)삼익악기,002450,2021/12,136352980,7185965,0,0,0,0,0,7306960,16912457,253911121,331393678
(주)삼익악기,002450,2022/12,77348209,5725880,0,0,0,0,0,6428695,8458506,260652700,260906133
(주)삼익악기,002450,2023/12,78749422,13677840,0,0,0,0,0,6858023,3804334,262202613,271955667
(주)삼일씨엔에스,004440,2020/12,,,,,,,,,,,
(주)삼일씨엔에스,004440,2021/12,1050000,0,0,0,0,0,0,143508,3718233,277031494,74842757
(주)삼일씨엔에스,004440,2022/12,25550000,0,0,0,0,0,0,1338318,-2177860,270843248,140597280
(주)삼천리,004690,2020/12,40154442,119366339,0,0,0,0,0,36992505,22952647,1390806224,2469141404
(주)삼천리,004690,2021/12,31972686,11532595,0,0,0,0,0,31365644,-175713,1460127303,2785181548
(주)삼천리,004690,2022/12,82564405,460749789,0,0,0,0,0,33131186,26908849,1539278843,3482673623
(주)삼천리,004690,2023/12,94029614,141321741,0,0,0,0,0,39517515,32513470,1675029500,2757736685
(주)상상인증권,001290,2020/12,,,,,,,,,,,
(주)상상인증권,001290,2021/12,,,,,,,,,,,
(주)상상인증권,001290,2022/12,,,,,,,,,,,
(주)서연,007860,2020/12,369777942,73629041,0,0,0,0,0,22727201,10577501,826590483,1324421697
(주)서연,007860,2021/12,293164662,89056956,0,0,0,0,0,19560589,26480130,906272612,1231606779
(주)서연,007860,2022/12,257386271,99397413,0,0,0,0,0,22940794,58249171,1003906636,1319636711
(주)서연,007860,2023/12,242243024,75878338,0,16275600,0,0,0,34918901,46698110,1215227939,1556642713
(주)서연이화,200880,2020/12,297172943,63180846,0,0,0,0,0,18600840,10410867,632065704,1171771809
(주)서연이화,200880,2021/12,234440800,58917518,0,0,0,0,0,17175937,21475791,697738602,1092786811
(주)서연이화,200880,2022/12,216433481,75309831,0,0,0,0,0,19851320,55783328,756886375,1173445902
(주)서연이화,200880,2023/12,217955878,74926838,0,16275600,0,0,0,32166497,30957258,925584964,1432265937
(주)서원,021050,2020/12,75070467,5124864,0,0,0,0,0,3514440,2129270,105571542,120382590
(주)서원,021050,2021/12,74068475,3299920,0,0,0,0,0,3288859,-1397534,138872234,154493744
(주)서원,021050,2022/12,,,,,,,,,,,
(주)서원,021050,2023/12,,,,,,,,,,,
(주)서흥,008490,2020/12,129838571,101001726,0,0,0,0,0,8589322,12893276,376982270,389007506
(주)서흥,008490,2021/12,138174360,67278670,0,0,0,0,0,7730395,15553699,429868451,380086403
(주)서흥,008490,2022/12,207567623,24175088,0,0,0,0,0,11208646,11349148,469724118,456694418
(주)서흥,008490,2023/12,253949041,139195690,0,0,0,0,0,19681143,5145384,477068534,516668522
(주)선앤엘,002820,2020/12,118607914,31673408,0,0,0,0,0,7014437,-896828,203269558,325109521
(주)선앤엘,002820,2021/12,179190055,29552867,0,0,0,0,0,6377922,-2445362,168301516,397875441
(주)선앤엘,002820,2022/12,168559457,28675701,0,0,0,0,0,9851103,1907127,150446137,373988182
(주)선진,136490,2020/12,394746924,60862399,0,0,0,0,0,16396174,18400528,384039589,735683840
(주)선진,136490,2021/12,465496935,29580913,0,0,0,0,0,14548083,16828763,429760842,779837197
(주)선진,136490,2022/12,508684975,70227076,0,0,0,0,0,24772732,18668513,440621950,892994227
(주)선진,136490,2023/12,536797025,31797319,0,0,0,0,0,39897698,21161315,443102256,815022297
(주)성안,011300,2020/12,143462887,11144561,0,0,0,0,0,6629667,445665,66123040,246638087
(주)성안,011300,2021/12,38569398,5715538,0,0,0,0,0,3522236,-52168,36159243,105396314
(주)성안,011300,2022/12,37866588,6867058,0,0,0,0,0,4140938,-281980,22215808,101656694
(주)성안,011300,2023/12,35413185,4516500,0,0,0,0,0,7843789,-1401395,27055387,101383850
(주)세아베스틸지주,001430,2020/12,91060629,184384417,0,0,0,0,0,22785558,-69530639,1713720569,1566714422
(주)세아베스틸지주,001430,2021/12,112431106,179377334,0,0,0,0,0,17483572,49171356,1906361506,1619635049
(주)세아베스틸지주,001430,2022/12,233693775,173580408,0,0,0,0,0,26123744,27356336,1971744747,1846659305
(주)세아베스틸지주,001430,2023/12,122819320,148444825,0,0,0,0,0,32958654,29292578,2039049834,1626121166
(주)세아제강,306200,2020/12,,,,,,,,,,,
(주)세아제강,306200,2021/12,,,,,,,,,,,
(주)세아제강,306200,2022/12,,,,,,,,,,,
(주)세아제강,306200,2023/12,,,,,,,,,,,
(주)세아제강지주,003030,2020/12,339744986,74886000,0,0,0,0,0,16624000,8396185,1330716232,984841925
(주)세아제강지주,003030,2021/12,486009745,5800000,0,0,0,0,0,11824000,81204188,1586652059,1312346969
(주)세아제강지주,003030,2022/12,518330189,44891000,0,0,0,0,0,24614000,155211312,1980797314,1591270345
(주)세아제강지주,003030,2023/12,455030327,46780000,0,0,0,0,0,38543000,151455745,2388898332,1951857664
(주)세아특수강,019440,2020/12,88079170,6586291,0,0,0,0,0,5005006,-596169,314790939,237585636
(주)세아특수강,019440,2021/12,129923881,17117076,0,0,0,0,0,4504089,7615372,340373981,310772329
(주)세아특수강,019440,2022/12,159992025,32527314,0,0,0,0,0,7934158,5261948,350034568,340157548
(주)세아특수강,019440,2023/12,186783321,16504320,0,0,0,0,0,11330978,-480722,337529376,356275865
(주)세아홀딩스,058650,2020/12,413457039,236540969,0,0,0,0,0,38357339,-63274879,2727018689,2357914263
(주)세아홀딩스,058650,2021/12,478650325,289306300,0,0,0,0,0,30000050,59566353,2862793790,2674980509
(주)세아홀딩스,058650,2022/12,649578498,225993549,0,0,0,0,0,48914441,51742950,3004592490,2915366416
(주)세아홀딩스,058650,2023/12,611023041,307894039,0,0,0,0,0,71480168,41020683,3107732926,2681649313
(주)세우글로벌,013000,2020/12,,,,,,,,,,,
(주)세우글로벌,013000,2021/12,0,0,0,0,0,0,0,5,610494,45128310,4426591
(주)세우글로벌,013000,2022/12,0,0,0,0,0,0,0,5011,842182,45858592,4030129
(주)세우글로벌,013000,2023/12,0,0,0,0,0,0,0,1329,628614,48451993,6056709
(주)세원정공,021820,2020/06,0,0,0,0,0,0,0,160917,1696994,517962238,94841140
(주)세원정공,021820,2021/06,0,0,0,0,0,0,0,103,2156281,551375801,70776213
(주)세원정공,021820,2022/06,10382348,0,0,0,0,0,0,22876,3540376,551184436,77647409
(주)세원정공,021820,2023/06,0,0,0,0,0,0,0,270347,6266375,581208056,92873802
(주)세이브존아이앤씨,067830,2020/12,,,,,,,,,,,
(주)세이브존아이앤씨,067830,2021/12,,,,,,,,,,,
(주)세이브존아이앤씨,067830,2022/12,,,,,,,,,,,
(주)세이브존아이앤씨,067830,2023/12,,,,,,,,,,,
(주)세진중공업,075580,2020/12,104508261,23000000,0,0,0,0,0,5559361,2230588,161164754,286959693
(주)세진중공업,075580,2021/12,36740572,91817049,0,0,0,0,0,5838122,9484343,203194732,367209565
(주)세진중공업,075580,2022/12,54476572,123129428,0,0,0,0,0,9397278,3284300,209345313,342503861
(주)세진중공업,075580,2023/12,88076000,100526040,0,0,0,0,0,12373630,2460064,231686076,312332840
(주)셀트리온,068270,2020/12,436977488,132043240,0,0,0,0,0,7503344,131449106,3427580354,1592540900
(주)셀트리온,068270,2021/12,512107570,57490736,0,0,0,0,0,8237638,155530434,4050374687,1623747846
(주)셀트리온,068270,2022/12,553706634,84157441,0,0,0,0,0,7507535,94826673,4274204270,1617448041
(주)셀트리온,068270,2023/12,1607610329,175693945,0,0,0,0,0,9665286,131389280,17125794307,2791739990
(주)솔루엠,248070,2020/12,103151287,17971623,0,0,0,0,0,6628098,3079786,116687442,337707299
(주)솔루엠,248070,2021/12,205230988,17678998,0,0,0,0,0,4056984,12401195,268309203,442636906
(주)솔루엠,248070,2022/12,274030064,27544410,0,0,0,0,0,11703579,4591150,289993946,744308094
(주)솔루엠,248070,2023/12,279628369,37625167,0,0,0,0,0,22640376,23513085,399932288,538712267
(주)수산인더스트리,126720,2020/12,0,47950070,0,0,0,0,0,3798752,6753529,215424320,129487943
(주)수산인더스트리,126720,2021/12,0,11224890,0,0,0,0,0,594941,13706689,275269586,123360839
(주)수산인더스트리,126720,2022/12,4000000,9145408,0,0,0,0,0,1873674,13448793,463006582,114148850
(주)수산인더스트리,126720,2023/12,0,39111242,0,0,0,0,0,3174809,5492968,498947237,104296850
(주)수산중공업,017550,2020/12,78632579,4319025,0,0,0,0,0,1590093,1039418,103647033,132757189
(주)수산중공업,017550,2021/12,58032124,458541,0,0,0,0,0,2025509,2781278,122049573,114040079
(주)수산중공업,017550,2022/12,74368236,648366,0,0,0,0,0,2722475,4518274,138548648,123182487
(주)수산중공업,017550,2023/12,57808720,694589,0,0,0,0,0,3357358,2312617,175504537,87612992
(주)시디즈,134790,2020/12,,,,,,,,,,,
(주)시디즈,134790,2021/12,,,,,,,,,,,
(주)시디즈,134790,2022/12,0,0,0,0,0,0,0,193059,557954,63427347,21635673
(주)시알홀딩스,000480,2020/12,241442709,0,0,0,0,0,0,6446195,14469393,732645844,513632072
(주)시알홀딩스,000480,2021/12,227472243,39855000,0,0,0,0,0,8909296,16294960,788679464,560656513
(주)시알홀딩스,000480,2022/12,363668141,10598376,0,0,0,0,0,13376236,4185820,827063931,793378122
(주)시알홀딩스,000480,2023/12,435011749,110126162,0,0,0,0,0,21177440,4121555,826684107,795117752
(주)신도리코,029530,2020/12,7827081,0,0,0,0,0,0,92032,-3690276,848521782,67712532
